station_complex_id,station_complex_name,avg_annual_ridership,log_avg_ridership,is_ibx,subway_trips_per_hour_am_peak,inv_headway,log_jobs_access_network,log_pop_density_0p5mi,landuse_entropy_0p5mi,cultural_count_0p5mi_log1p,log_pct_walked_access_network,min_line_anchor_travel_time_min,median_line_anchor_travel_time_min,n_valid_anchor_lines,log_min_line_anchor_travel_time,travel_time_missing_flag,poverty_latest,poverty_slope,pop_latest,pop_slope,poverty_imputed_flag,poverty_missing_flag,population_missing_flag,poverty_imputed_nearest_flag,poverty_imputed_line_flag,borough_Brooklyn,borough_Manhattan,borough_Queens,borough_Staten Island,poverty_source_nearest_gtfs,poverty_source_observed,travel_time_source_nearest_station_complex_id,travel_time_source_observed_gtfs,log_bus_routes_access_network,pct_hh_no_vehicle_access_network,pct_car_truck_van_access_network,log_citibike_0p5mi,subway_lines_serving_station,cluster
144,Dyckman St (A),4287.628991,8.363722378,0,41.67,0.999999,7.342131731,11.08052586,1.612953253,2.708050201,2.446630046,26.5,26.5,1,3.314186005,0,11.60027985,-1.263641424,6174.348492,-28.58420816,0,0,0,0,0,0,1,0,0,0,1,0,1,2.397895273,11.66694685,8.515953798,2.833213344,0,0
45,Beverley Rd (Q),2752.405479,7.920593781,0,38.33,0.666666222,8.245909265,11.09668248,1.77231946,2.944438979,1.981081564,28.5,28.5,1,3.384390263,0,10.5244886,-0.73323358,2671.00531,-84.17832731,0,0,0,0,0,1,0,0,0,0,1,0,1,2.772588722,16.48929058,14.06930717,3.044522438,0,0
426,"E 180 St (2,5)",5687.194364,8.646148142,0,79.33,0.999999,8.096208272,10.50174696,2.129864101,1.386294361,1.930796196,35.5,38,2,3.597312261,0,36.7,0.312237762,1335.430215,-9.022582292,1,0,0,0,1,0,0,0,0,0,0,0,1,2.772588722,27.21996782,22.64421854,1.791759469,0,0
300,191 St (1),5273.958454,8.570726082,0,47,0.999999,7.992944547,11.36120683,1.880147296,3.258096538,2.454908505,29,29,1,3.401197382,0,15.77668782,-0.772409006,12283.05992,-154.5629012,0,0,0,0,0,0,1,0,0,0,1,0,1,2.833213344,11.74149112,7.901850276,2.995732274,0,0
237,"Carroll St (F,G)",8869.807632,9.090521123,0,76.67,0.999999,8.616495392,10.63127768,2.093869323,3.091042453,2.634421745,22.5,23.25,2,3.157000421,0,10.31466346,0.328803005,3857.947238,49.06435902,0,0,0,0,0,1,0,0,0,0,1,0,1,3.135494216,8.542423067,6.81423648,2.995732274,3,4
89,Cleveland St (J),1388.30491,7.236558837,0,34.33,0.666666222,7.026426809,10.57943771,1.793749947,1.945910149,1.38459484,29.75,29.75,1,3.425889994,0,22.6185808,-0.326383156,4168.880833,128.0539565,0,0,0,0,0,1,0,0,0,0,1,0,1,2.564949357,25.09455417,22.10170712,0,0,1
351,Van Siclen Av (3),1624.314344,7.393456519,0,39.67,0.666666222,7.096721378,10.74453736,1.635252754,1.386294361,1.672468728,41.5,45.75,4,3.749504076,0,19.881879,-0.948516715,3724.108741,-6.415733313,0,0,0,0,0,1,0,0,0,0,1,0,1,2.397895273,23.58558797,19.25539739,0,0,1
236,"Bergen St (F,G)",8518.586176,9.050123048,0,76,0.999999,9.525151112,10.93647629,1.899887222,3.610917913,2.510218079,20.5,21.25,2,3.068052935,0,7.387200787,-0.299107871,3874.520355,321.068689,0,0,0,0,0,1,0,0,0,0,1,0,1,2.772588722,7.218125718,5.659007174,3.36729583,3,4
245,18 Av (F),2542.006713,7.841102405,0,39.67,0.999999,8.694837159,10.77455077,1.596347094,0.693147181,3.035598194,39,39,1,3.688879454,0,30.59392101,-0.730818905,4940.962448,58.95673418,0,0,0,0,0,1,0,0,0,0,1,0,1,2.708050201,30.59463738,23.74997077,0.693147181,2,4
356,"Church Av (2,5)",6251.356797,8.740713759,0,57,0.999999,8.603554357,10.93013828,2.080210391,2.079441542,1.980133008,37,38,2,3.63758616,0,24.91083037,-0.394010918,5494.310543,22.16675489,0,0,0,0,0,1,0,0,0,0,1,0,1,2.708050201,19.47069214,16.83110323,3.218875825,0,0
111,Seneca Av (M),2105.812893,7.652931607,0,36.33,0.666666222,8.062432792,11.1507497,1.692141624,2.63905733,2.140707744,32.5,32.5,1,3.511545439,0,10.53145253,-1.567963764,7052.324733,25.74588197,0,0,0,0,0,0,0,1,0,0,1,0,1,2.890371758,20.71976807,18.1188109,3.258096538,1,0
204,Beach 67 St (A),1529.5306,7.333369752,0,20.67,0.49999975,7.250635512,9.724839241,1.889249526,0,1.67775279,64.5,64.5,1,4.182050143,0,21.04241714,-0.061401759,2242.119114,95.53668189,0,0,0,0,0,0,0,1,0,0,1,0,1,2.197224577,56.22284157,51.12539918,0,2,1
455,69 St (7),4392.923863,8.387977925,0,44.67,0.666666222,8.142063283,10.96164236,1.957986085,2.564949357,2.247906682,,,,0,1,12.77596704,-1.16486988,4140.930984,-96.95108836,0,0,0,0,0,0,0,1,0,0,1,0,1,2.48490665,22.48436148,17.07670998,3.258096538,0,0
88,"Norwood Av (J,Z)",1548.587143,7.345743815,0,33.67,0.666666222,7.209340257,10.55947789,1.698249831,2.197224577,1.47812106,29.5,30.5,2,3.417726684,0,13.89677441,-1.282638741,3639.699009,83.82729484,0,0,0,0,0,1,0,0,0,0,1,0,1,2.197224577,26.11658184,22.90555337,0,0,1
149,163 St-Amsterdam Av (C),2679.987179,7.893940356,0,30.33,0.49999975,7.567862605,11.25767186,1.816616926,3.401197382,2.565810666,23,23,1,3.17805383,0,23.96175698,-1.271834134,9859.476664,1.510350855,0,0,0,0,0,0,1,0,0,0,1,0,1,2.890371758,11.32122899,7.413439054,3.218875825,0,0
152,"135 St (C,B)",3785.780056,8.239271347,0,45.67,0.999999,8.146998697,11.45015604,1.979796837,3.871201011,2.173272088,17.5,19,2,2.917770732,0,17.69592411,-0.655701152,2752.578852,36.1415691,0,0,0,0,0,0,1,0,0,0,1,0,1,2.944438979,9.154113467,7.296070852,3.258096538,0,0
71,8 Av (N),8028.686139,8.99090072,0,35,0.666666222,8.263590433,10.9250568,1.915274417,0,2.80357842,36.5,43,2,3.624340933,0,28.38430022,-0.904846177,1853.90026,11.89293899,0,0,0,0,0,1,0,0,0,0,1,0,1,3.433987204,23.21290417,15.03033109,2.397895273,0,0
158,"86 St (C,B)",8421.418723,9.038652325,0,45.33,0.999999,8.622453702,11.06150018,1.628810765,3.610917913,2.290253724,8.5,10,2,2.251291799,0,6.122495,0.041113136,5047.412911,12.01789719,0,0,0,0,0,0,1,0,0,0,1,0,1,3.63758616,7.00239506,4.74583558,2.397895273,0,0
295,231 St (1),6068.436623,8.711021066,0,45.67,0.999999,7.997326823,10.92967251,2.04220241,1.386294361,2.033462965,36,36,1,3.610917913,0,36.32551531,0.284166676,4397.436036,-69.40950966,1,0,0,1,0,0,0,0,0,1,0,0,1,2.833213344,24.60741805,20.40548322,3.091042453,0,0
354,"Sterling St (2,5)",4067.635704,8.311063014,0,56,0.999999,7.970394907,11.01552597,1.693133113,2.772588722,2.24789229,33.5,34.25,2,3.540959324,0,18.83230637,-0.670528001,3691.471347,-152.474065,0,0,0,0,0,1,0,0,0,0,1,0,1,2.564949357,16.46004002,13.91547872,3.135494216,0,0
98,"Flushing Av (M,J)",5355.548016,8.58607502,0,60,0.999999,8.379079889,10.99492416,2.116570087,2.079441542,2.369464829,23,23,1,3.17805383,0,30.58253691,0.47568436,2741.252443,10.24324816,0,0,0,0,0,1,0,0,0,0,1,0,1,2.833213344,15.21393138,11.73307403,3.091042453,0,0
199,"Broad Channel (A,S)",209.7937228,5.350880038,0,43,0.666666222,7.00488199,7.333676396,1.343161099,0,1.264184965,0,0,1,0,0,2.6,-0.241258741,211.1246201,2.040180969,0,0,0,0,0,0,0,1,0,0,1,0,1,2.079441542,51.0287677,47.78499607,0,0,1
359,"Flatbush Av-Brooklyn College (2,5)",13072.46825,9.478340131,0,56,0.666666222,8.435766193,10.80486767,1.49641511,1.609437912,1.797513653,43,44,2,3.784189634,0,13.32394577,-0.861170421,3603.847502,270.1341472,0,0,0,0,0,1,0,0,0,0,1,0,1,2.890371758,30.96972507,26.68324807,0,0,1
110,Forest Av (M),3251.764937,8.087260664,0,36,0.666666222,8.308938253,11.08229638,1.480769351,2.772588722,2.071829073,34,34,1,3.555348061,0,16.21704574,-0.61839447,4963.21327,-25.49379574,0,0,0,0,0,0,0,1,0,0,1,0,1,2.944438979,27.61551689,23.98611763,3.258096538,1,0
272,"36 St (M,R)",2685.979076,7.896172821,0,51,0.666666222,8.880029117,9.813781639,1.995230473,2.48490665,1.929135484,15,15,2,2.772588722,0,11.06355752,-0.163925164,824.1482233,26.88451457,0,0,0,0,0,0,0,1,0,0,1,0,1,2.63905733,12.83267323,10.03566085,2.833213344,0,0
43,Parkside Av (Q),4463.658563,8.403948021,0,39,0.666666222,7.563200592,11.01089439,1.539043466,2.772588722,1.655586226,25.5,25.5,1,3.277144733,0,12.77492018,-0.67681157,5784.091265,11.67512086,0,0,0,0,0,1,0,0,0,0,1,0,1,2.772588722,12.42399498,10.19006017,2.995732274,0,0
180,Kingston-Throop Avs (C),4734.070513,8.462751897,0,30.67,0.49999975,8.105307516,11.00019803,1.941202646,2.833213344,1.705054895,32,32,1,3.496507561,0,14.92361612,-0.612986847,4297.271874,91.5560424,0,0,0,0,0,1,0,0,0,0,1,0,1,2.772588722,15.06291663,13.34467244,3.258096538,0,0
386,Mt Eden Av (4),3081.630201,8.033538473,0,43,0.666666222,7.921535632,11.48369231,2.10712115,0.693147181,2.255358253,30.25,30.25,1,3.442019376,0,18.53900886,-1.136179984,5754.092414,14.9709077,1,0,0,1,0,0,0,0,0,1,0,0,1,2.833213344,18.92289308,15.42080457,3.33220451,0,0
240,"7 Av (F,G)",8977.216316,9.102556513,0,77,0.999999,8.524168805,10.81225002,1.553368212,3.135494216,2.24373688,28.5,29.25,2,3.384390263,0,4.69561357,-0.093767192,4646.701258,-13.87106057,0,0,0,0,0,1,0,0,0,0,1,0,1,2.302585093,9.862840561,8.439040485,2.995732274,0,0
258,"Briarwood (E,F)",3622.088292,8.195082061,0,60.33,0.999999,8.506940815,10.56137018,1.861889769,1.386294361,1.787773059,30.5,30.5,1,3.449987546,0,13.96800099,-0.137645085,1290.082117,7.854252461,0,0,0,0,0,0,0,1,0,0,1,0,1,3.583518938,34.27426429,30.9959575,0,0,1
347,Saratoga Av (3),3154.713836,8.056970005,0,40,0.666666222,7.952966791,10.80519243,1.856215003,0.693147181,2.000788942,35.5,39.75,4,3.597312261,0,28.3665114,0.212200278,3691.1472,-41.2103705,0,0,0,0,0,1,0,0,0,0,1,0,1,2.63905733,21.92674482,18.20004077,0,0,1
126,Jefferson St (L),6129.923137,8.721100611,0,67.33,0.999999,8.957381736,10.63614387,1.780938828,1.945910149,2.275463772,16.5,16.5,1,2.862200881,0,31.58490587,0.936583714,2549.535232,-22.90401841,0,0,0,0,0,1,0,0,0,0,1,0,1,2.708050201,14.27405694,12.22018932,2.995732274,2,4
260,"75 Av (E,F)",2400.909712,7.784019413,0,59.67,0.999999,9.114710141,10.26872077,1.800229028,1.386294361,1.643870968,26.5,26.5,1,3.314186005,0,6.785908821,-0.047002392,6065.751431,26.1816102,0,0,0,0,0,0,0,1,0,0,1,0,1,3.135494216,26.80762399,22.24214406,0,0,1
49,Avenue J (Q),3910.300919,8.271625314,0,39,0.666666222,8.782476269,10.62743063,1.495423836,1.945910149,2.397219833,33.5,33.5,1,3.540959324,0,16.55363134,-0.926424281,3428.380702,16.37091475,0,0,0,0,0,1,0,0,0,0,1,0,1,2.63905733,34.58836793,28.16609985,0,0,1
130,Wilson Av (L),3053.686925,8.024432387,0,62,0.999999,6.65415252,10.36100733,1.635352806,1.609437912,1.757087379,23.5,23.5,1,3.198673118,0,23.02099708,-0.910086709,2544.350479,29.8319276,0,0,0,0,0,1,0,0,0,0,1,0,1,2.197224577,23.04581699,19.03876174,2.63905733,2,4
159,"81 St-Museum of Natural History (C,B)",10126.18777,9.222978945,0,45.33,0.666666222,8.812694613,10.95698043,1.705200468,3.737669618,2.467423336,7,8.5,2,2.079441542,0,8.397892701,0.097787943,1917.370293,54.23304279,0,0,0,0,0,0,1,0,0,0,1,0,1,3.663561646,7.334782402,5.394185634,2.772588722,0,0
432,"Prospect Av (2,5)",4109.270138,8.321244032,0,66,0.999999,8.41249912,11.16593207,1.961356802,2.302585093,2.549987364,28.5,28.5,1,3.384390263,0,46.1,-0.51958042,4381.404737,44.32177328,1,0,0,1,0,0,0,0,0,1,0,0,1,2.708050201,20.57664286,16.8684347,3.044522438,0,0
5,"36 Av (N,W)",4828.133104,8.482422249,0,46,0.666666222,8.829811749,10.46820459,2.15659135,2.63905733,2.048742419,16.5,16.5,2,2.862200881,0,10.96883652,-1.155442595,3833.454838,26.73139434,0,0,0,0,0,0,0,1,0,0,1,0,1,2.708050201,13.73289401,11.74005227,3.135494216,0,0
423,"Allerton Av (2,5)",2771.940977,7.927663761,0,42,0.666666222,7.826443135,10.80307963,1.627446841,1.098612289,1.958759375,44.75,46.12,2,3.823191792,0,30.36343184,-0.798639018,5293.412425,415.5976948,1,0,0,0,1,0,0,0,0,0,0,0,1,2.833213344,30.23035892,26.47828374,0,2,1
280,Jamaica-Van Wyck (E),3365.09688,8.121509156,0,39.33,0.666666222,8.347827346,10.4499602,2.053352087,0.693147181,1.948626826,30.5,30.5,1,3.449987546,0,15.33826721,-0.484979719,2223.052332,100.5111824,0,0,0,0,0,0,0,1,0,0,1,0,1,3.761200116,32.74417714,28.02791081,0,0,1
283,Greenpoint Av (G),7495.129898,8.922142153,0,35.33,0.666666222,8.86418137,10.15743185,2.008244233,2.48490665,2.299048631,4,4,1,1.609437912,0,8.632908952,-0.342971849,4557.396745,70.13184291,0,0,0,0,0,1,0,0,0,0,1,0,1,1.945910149,10.69644885,8.971794681,2.944438979,0,0
133,Atlantic Av (L),1310.704282,7.179082549,0,61.33,0.999999,7.583247524,10.343998,2.239936805,0.693147181,1.867073931,27.5,27.5,1,3.349904087,0,32.20689809,0.223512544,2236.371787,30.03111985,0,0,0,0,0,1,0,0,0,0,1,0,1,2.397895273,19.55517503,17.41547915,2.48490665,2,4
173,"High St (A,C)",6920.523403,8.842391169,0,73.67,0.999999,9.489637388,10.58096256,2.064518912,4.007333185,2.562230731,17,18.25,2,2.890371758,0,5.375620284,-1.769193912,3596.472793,61.74085089,0,0,0,0,0,1,0,0,0,0,1,0,1,2.772588722,5.766950972,4.610934248,3.36729583,0,0
77,Kings Hwy (N),4077.813075,8.313561312,0,35.33,0.666666222,8.005367067,10.87276914,1.5767079,1.098612289,2.138951352,47,53.25,2,3.871201011,0,19.91254167,0.173265094,4878.531662,39.52954821,0,0,0,0,0,1,0,0,0,0,1,0,1,2.079441542,30.21083711,23.13119062,0,0,1
369,Elder Av (6),3694.769533,8.214944075,0,45.33,0.666666222,7.711101252,10.89139172,2.106796245,0.693147181,1.934735573,32.5,32.5,1,3.511545439,0,36.32551531,0.284166676,7755.707744,-10.28264334,1,0,0,0,1,0,0,0,0,0,0,0,1,2.833213344,27.30257715,23.06642218,1.386294361,0,0
422,"Burke Av (2,5)",1720.819908,7.451137097,0,41.33,0.666666222,7.622174595,10.70864559,1.972000692,0.693147181,1.754356945,46.25,47.62,2,3.855452654,0,36.7,0.312237762,4631.601066,338.9217398,1,0,0,0,1,0,0,0,0,0,0,0,1,2.397895273,33.84513771,29.63246527,0.693147181,0,1
385,176 St (4),3295.020864,8.100471221,0,43.67,0.666666222,7.877017896,11.48615019,2.084467121,1.609437912,2.184085401,31.25,31.25,1,3.473518043,0,15.77668782,-0.772409006,6976.015589,-72.67601406,1,0,0,1,0,0,0,0,0,1,0,0,1,2.833213344,19.70395701,15.95025857,3.36729583,0,0
95,"Gates Av (J,Z)",4668.944485,8.448902463,0,34,0.666666222,7.544861069,11.01854717,1.635791743,1.791759469,1.689542503,20.5,20.75,2,3.068052935,0,21.9869136,-1.169635657,4067.006707,64.81736291,0,0,0,0,0,1,0,0,0,0,1,0,1,2.833213344,19.63837376,17.14109902,3.17805383,0,0
59,9 Av (D),3987.379415,8.291140266,0,35,0.39999984,8.399984991,10.57270058,1.388755239,1.609437912,2.979274906,33,33,1,3.526360525,0,10.68026128,-1.977133214,2512.779581,160.2804832,0,0,0,0,0,1,0,0,0,0,1,0,1,2.48490665,19.15239752,12.66284695,1.791759469,0,1
309,103 St (1),8875.611212,9.091175143,0,51.33,0.666666222,8.872627366,11.42449854,1.778581228,3.988984047,2.608295967,13.5,13.5,1,2.674148649,0,11.17588056,-0.142073008,9747.418407,-46.02289618,0,0,0,0,0,0,1,0,0,0,1,0,1,2.63905733,6.290750795,4.524943917,2.772588722,0,0
47,"Newkirk Plaza (B,Q)",7258.503024,8.890066651,0,53.33,0.999999,7.822044008,10.94132312,1.380552933,2.079441542,2.078692787,30.5,30.75,2,3.449987546,0,14.2950047,-0.495164896,2455.487653,-123.3527128,0,0,0,0,0,1,0,0,0,0,1,0,1,2.708050201,21.47979254,18.04920769,1.609437912,0,1
195,Ozone Park-Lefferts Blvd (A),4610.596093,8.4363293,0,21.33,0.39999984,8.429454277,10.73254143,0.77054551,0.693147181,1.509186863,50.5,50.5,1,3.941581808,0,13.11572484,-0.925399045,3785.147457,4.988421309,0,0,0,0,0,0,0,1,0,0,1,0,1,2.564949357,45.79966984,38.68679255,0,0,1
446,Morris Park (5),1864.098331,7.531069055,0,33.67,0.571428245,8.30474227,10.73081591,1.758197724,1.609437912,2.161812924,39.75,39.75,1,3.70745584,0,46.1,-0.51958042,3609.020698,-5.028265893,1,0,0,0,1,0,0,0,0,0,0,0,1,2.564949357,37.24316567,30.8282988,0,0,1
31,25 St (R),2667.441824,7.889249994,0,39,0.666666222,8.420682291,9.993373959,1.86232061,2.63905733,2.395446442,39,39,2,3.688879454,0,14.36375036,-0.93413595,3176.533276,23.32671808,0,0,0,0,0,1,0,0,0,0,1,0,1,2.995732274,17.27056985,12.97647533,2.772588722,0,0
441,"110 St-Malcolm X Plaza (2,3)",4913.069182,8.499857632,0,75,0.999999,8.58485184,11.27931482,1.467345043,3.555348061,2.465482792,12,12.25,2,2.564949357,0,21.62352118,-1.088722659,8521.647954,2.484612926,0,0,0,0,0,0,1,0,0,0,1,0,1,3.218875825,8.023480605,6.513684184,2.944438979,0,0
138,Canarsie-Rockaway Pkwy (L),2112.861817,7.656271798,0,57,0.999999,8.313852267,10.23516259,2.005137559,0.693147181,1.088839892,35.5,35.5,1,3.597312261,0,22.0736276,0.225684458,1620.275974,-32.47039374,0,0,0,0,0,1,0,0,0,0,1,0,1,2.564949357,39.34562674,32.42754782,0,1,1
238,"Smith-9 Sts (F,G)",3113.835752,8.043931702,0,76,0.999999,8.574518258,10.07521149,2.166324368,2.772588722,2.756509556,25.25,25.88,2,3.267665989,0,5.222542995,-0.120491457,451.2561923,-4.910128047,0,0,0,0,0,1,0,0,0,0,1,0,1,2.772588722,10.44319145,8.310702896,2.890371758,3,4
38,86 St (R),8620.412131,9.062004171,0,36.67,0.666666222,8.172164452,10.60688205,1.460767821,1.609437912,2.171245398,51.75,51.75,1,3.965563772,0,8.5122424,-1.078918036,3766.178286,72.21741983,0,0,0,0,0,1,0,0,0,0,1,0,1,3.295836866,27.91568906,23.81504068,2.995732274,0,0
429,"Freeman St (2,5)",2699.229136,7.901091914,0,65,0.999999,8.48714627,10.88183247,1.999037251,0.693147181,2.329559856,33.5,33.5,1,3.540959324,0,36.7,0.312237762,5397.202676,65.222048,1,0,0,0,1,0,0,0,0,0,0,0,1,2.708050201,23.21324747,18.7917406,3.091042453,0,0
288,Myrtle-Willoughby Avs (G),3746.301524,8.228791266,0,36,0.666666222,8.517393171,11.10992232,2.047050976,0.693147181,2.618824394,12.25,12.25,1,2.583997552,0,29.81169834,0.075461497,6458.790081,205.6203913,0,0,0,0,0,1,0,0,0,0,1,0,1,2.708050201,14.38084369,12.16784511,2.995732274,0,0
234,East Broadway (F),10936.61345,9.299962903,0,41,0.666666222,9.035510681,11.27042069,1.854035382,4.219507705,3.182647124,13.5,13.5,1,2.674148649,0,28.62031779,-0.643180774,6764.920292,-27.41011008,0,0,0,0,0,0,1,0,0,0,1,0,1,3.784189634,9.339472057,6.078767679,3.36729583,4,4
630,"Myrtle-Wyckoff Avs (M,L)",15786.93953,9.667001606,0,36.67,0.666666222,8.188133415,11.16687955,1.727603282,2.197224577,2.189203295,19.5,25.25,2,3.020424886,0,18.4173176,-0.735150773,4775.248488,-109.8006226,0,0,0,0,0,1,0,0,0,0,1,0,1,2.944438979,16.66496699,14.57730608,3.218875825,3,4
52,Avenue U (Q),5073.417271,8.531966974,0,38.67,0.666666222,9.08545719,10.73561376,1.425287836,0.693147181,2.147643247,40.5,40.5,1,3.725693427,0,24.32023764,0.450346822,3730.258136,-0.062738758,0,0,0,0,0,1,0,0,0,0,1,0,1,2.772588722,33.56069695,27.1058551,0,0,1
383,183 St (4),3475.493832,8.153779545,0,43,0.666666222,8.02289687,11.54838913,1.981342092,1.791759469,2.220207035,34.75,34.75,1,3.576550269,0,32.5985867,-0.60874452,8877.445857,-58.98369737,1,0,0,1,0,0,0,0,0,1,0,0,1,2.995732274,17.24138449,14.16954868,3.258096538,0,0
209,Far Rockaway-Mott Av (A),3065.57402,8.028316263,0,21.67,0.49999975,8.050065423,10.50309299,1.732032379,1.609437912,1.992671718,73.5,73.5,1,4.310799125,0,22.65164612,-0.78944907,2760.869617,247.1249221,0,0,0,0,0,0,0,1,0,0,1,0,1,1.791759469,48.06222602,43.51165768,0,2,1
57,"W 8 St-NY Aquarium (F,Q)",1853.903302,7.525587845,0,71,0.999999,7.425953657,10.14222882,1.846808428,2.197224577,2.64084758,50,52.25,2,3.931825633,0,12.01291699,0.023029887,4066.597306,80.47244565,0,0,0,0,0,1,0,0,0,0,1,0,1,2.302585093,24.94721075,22.12290589,0,0,1
311,86 St (1),12503.78586,9.433866719,0,52.33,0.999999,8.753687227,11.46587579,1.759991371,4.094344562,2.246740765,9.5,9.5,1,2.351375257,0,7.640672576,0.206803502,10005.86514,-196.8082771,0,0,0,0,0,0,1,0,0,0,1,0,1,3.583518938,6.390826117,4.719152777,2.944438979,0,0
293,Van Cortlandt Park-242 St (1),4830.149734,8.482839758,0,43.33,0.666666222,8.305731145,9.969415733,1.576416256,0.693147181,2.079690456,39.25,39.25,1,3.695110004,0,36.32551531,0.284166676,688.835015,-22.10091241,1,0,0,1,0,0,0,0,0,1,0,0,1,2.48490665,35.64913849,31.5525175,2.302585093,0,1
450,103 St-Corona Plaza (7),19936.47756,9.900356534,0,76.67,0.999999,8.243808424,11.29626088,1.566248257,1.386294361,2.430476933,29,29,1,3.401197382,0,20.59993644,1.174283239,5681.697854,-249.6854205,0,0,0,0,0,0,0,1,0,0,1,0,1,2.63905733,20.43181425,13.77501258,3.258096538,0,0
269,"Northern Blvd (M,R)",4790.307511,8.47455862,0,51.33,0.666666222,8.306965865,10.45515757,2.147716036,1.791759469,2.198784137,20.25,20.38,2,3.056356895,0,10.8468385,0.021337294,1723.006258,18.9916,0,0,0,0,0,0,0,1,0,0,1,0,1,2.564949357,21.9511305,17.83647097,3.258096538,0,0
457,52 St (7),4700.237179,8.455580983,0,44.67,0.666666222,8.413387023,10.80507066,2.073600445,1.945910149,1.95198013,,,,0,1,14.83056854,-0.077576484,5409.585617,89.89198974,0,0,0,0,0,0,0,1,0,0,1,0,1,2.63905733,20.46859756,16.92002016,3.17805383,0,0
34,53 St (R),6286.876028,8.746378618,0,39.33,0.666666222,8.850230966,11.1000278,1.808128725,2.397895273,2.776741263,45,45,2,3.828641396,0,17.86897498,-1.492108288,5433.869072,12.76802869,0,0,0,0,0,1,0,0,0,0,1,0,1,2.890371758,17.67959707,10.65490536,3.218875825,0,0
243,"Church Av (F,G)",6645.110547,8.801787082,0,76.33,0.999999,8.935377072,10.77787237,1.81637995,1.945910149,2.514832555,34.5,35.25,2,3.569532696,0,21.92339053,-0.113165082,3590.011901,-48.6375546,0,0,0,0,0,1,0,0,0,0,1,0,1,2.708050201,18.86603946,15.3996084,3.044522438,2,4
270,"46 St (M,R)",5350.221759,8.58508018,0,51.33,0.999999,8.588024372,10.44856966,2.117703072,1.791759469,2.039888413,18.75,18.88,2,2.983153491,0,11.11094845,-1.023225628,3364.722628,-33.95058826,0,0,0,0,0,0,0,1,0,0,1,0,1,2.397895273,17.64579603,13.94564979,3.258096538,0,0
143,Inwood-207 St (A),5839.652092,8.672597729,0,40.33,0.666666222,7.207859871,10.88496659,1.842021225,2.944438979,2.445419929,28.5,28.5,1,3.384390263,0,23.5893963,-1.351282532,5405.746833,-123.4081426,0,0,0,0,0,0,1,0,0,0,1,0,1,2.197224577,12.54892219,9.059733295,2.944438979,0,0
252,Avenue X (F),1847.546444,7.522154903,0,34,0.666666222,7.939515261,10.45097292,1.779459047,1.386294361,2.290356594,50.5,50.5,1,3.941581808,0,15.59978602,-0.475342849,2008.485601,18.77957796,0,0,0,0,0,1,0,0,0,0,1,0,1,2.197224577,32.10717296,24.48930861,0,4,4
343,Nostrand Av (3),2555.378628,7.846346938,0,39,0.999999,7.708859601,11.09687958,1.756344334,2.63905733,2.034580128,31.5,31.75,2,3.481240089,0,10.72998959,-1.618541773,4888.599413,-37.18467729,0,0,0,0,0,1,0,0,0,0,1,0,1,2.708050201,13.92597571,11.89122865,3.17805383,0,0
96,Kosciuszko St (J),3923.294388,8.27494184,0,34.33,0.666666222,7.737616283,10.97864355,1.786247282,1.945910149,1.785299231,19,19,1,2.995732274,0,26.03290414,-0.721697694,4722.765535,90.23279186,0,0,0,0,0,1,0,0,0,0,1,0,1,2.708050201,17.90733561,15.06420782,3.135494216,0,0
336,"Hoyt St (2,3)",5683.629052,8.645521154,0,74,0.999999,9.605889815,10.94234984,2.023403793,3.850147602,2.55730562,20,20,2,3.044522438,0,13.25957312,0.392010593,5232.358929,505.3339172,0,0,0,0,0,1,0,0,0,0,1,0,1,2.833213344,6.304559656,5.373390516,3.401197382,0,0
424,"Pelham Pkwy (2,5)",5333.610728,8.581971195,0,42.67,0.666666222,8.204945165,10.72143752,1.552487721,1.945910149,2.042427328,42.25,43.88,2,3.766997233,0,36.7,0.312237762,5192.048093,-108.5449102,1,0,0,0,1,0,0,0,0,0,0,0,1,2.890371758,28.8646299,24.84217493,0,0,1
475,96 St (Q),12813.53876,9.458335646,0,41,0.666666222,9.356602879,11.55025978,1.798884725,3.33220451,2.685780914,12.5,13.5,2,2.602689685,0,12.27766001,0.058745725,8166.173887,67.00520109,0,0,0,0,0,0,1,0,0,0,1,0,1,3.258096538,7.359741099,5.825802453,3.044522438,0,0
416,Wakefield-241 St (2),2810.395743,7.941436345,0,38,0.666666222,7.531016332,9.981928979,1.705850204,0,1.424581337,58,58,1,4.077537444,0,30.36343184,-0.798639018,2076.006517,-10.28465335,1,0,0,0,1,0,0,0,0,0,0,0,1,1.609437912,44.9714413,37.99544855,0,2,1
67,20 Av (D),3597.546746,8.188285361,0,34.33,0.666666222,8.121777419,10.93426701,1.607818234,1.791759469,2.091111722,47,47,1,3.871201011,0,21.69104327,-0.407344126,4998.685202,105.5849898,0,0,0,0,0,1,0,0,0,0,1,0,1,2.397895273,28.20354166,23.40291181,0,0,1
